year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,fire_type
2000,8/11/2000,UNNAMED,4615,35.909,-121.202,,,,Monterey,MTBS,WILDFIRE
2000,7/29/2000,PECHANGA,11879,33.419,-117.017,,,,San Diego,MTBS,WILDFIRE
2000,7/21/2000,BARK,1897,41.866,-122.883,,,,Siskiyou,MTBS,WILDFIRE
2000,7/22/2000,PLASKETT 2,5825,35.924,-121.414,,,,Monterey,MTBS,WILDFIRE
2000,3/31/2000,TOWN,2483,39.607,-122.652,,,,Glenn,MTBS,WILDFIRE
2000,4/1/2000,CABBAGE,1505,39.455,-122.851,,,,Lake,MTBS,WILDFIRE
2000,10/7/2000,JOURNEY,1032,40.333,-123.366,,,,Trinity,MTBS,WILDFIRE
2000,8/17/2000,STORRIE,49588,40.027,-121.287,,,,Plumas,MTBS,WILDFIRE
2000,8/1/2000,KINGS,3131,35.491,-118.463,,,,Kern,MTBS,WILDFIRE
2000,7/22/2000,HAPPY,5987,36.067,-117.059,,,,Inyo,MTBS,WILDFIRE
2000,6/16/2000,UNNAMED,1825,35.836,-120.773,,,,Monterey,MTBS,UNKNOWN
2000,5/5/2000,UNNAMED,1112,39.599,-122.317,,,,Glenn,MTBS,UNKNOWN
2000,8/3/2000,NORTH FORK,1896,36.258,-120.732,,,,San Benito,MTBS,WILDFIRE
2000,10/2/2000,12 B,1934,41.919,-121.702,,,,Siskiyou,MTBS,UNKNOWN
2000,12/8/2000,UNIT 2,2119,41.986,-121.797,,,,Siskiyou,MTBS,UNKNOWN
2000,12/8/2000,UNIT 13,1028,41.9,-121.709,,,,Siskiyou,MTBS,UNKNOWN
2000,8/30/2000,HUNTER,7734,37.613,-120.173,,,,Mariposa,MTBS,WILDFIRE
2000,7/22/2000,SHELL,5726,35.15,-119.617,,,,San Luis Obispo,MTBS,WILDFIRE
2001,8/27/2001,PONDEROSA,3064,39.058,-120.92,,,,Placer,MTBS,WILDFIRE
2001,8/18/2001,LEONARD,5266,38.218,-120.623,,,,Calaveras,MTBS,WILDFIRE
2001,8/12/2001,CRATER,5558,37.917,-118.95,,,,Mono,MTBS,WILDFIRE
2001,7/26/2001,GRASSHOPPER,1101,40.81,-120.727,,,,Lassen,MTBS,WILDFIRE
2001,5/27/2001,DEVIL,4620,40.395,-120.725,,,,Lassen,MTBS,WILDFIRE
2001,8/8/2001,SHAFFER,1216,40.42,-120.314,,,,Lassen,MTBS,WILDFIRE
2001,8/9/2001,OBSERVATION,67432,40.734,-120.178,,,,Lassen,MTBS,WILDFIRE
2001,7/13/2001,UNNAMED,1636,37.095,-121.171,,,,Merced,MTBS,WILDFIRE
2001,7/13/2001,UNNAMED,1075,38.187,-120.773,,,,Calaveras,MTBS,WILDFIRE
2001,6/13/2001,JACKSON,2293,38.261,-120.94,,,,Amador,MTBS,WILDFIRE
2001,9/6/2001,POE,8447,39.701,-121.48,,,,Butte,MTBS,WILDFIRE
2001,10/24/2001,HIGHWAY 70,1654,39.751,-121.481,,,,Butte,MTBS,WILDFIRE
2001,8/27/2001,SLOAN,1788,34.502,-118.65,,,,Los Angeles,MTBS,WILDFIRE
2001,6/23/2001,WATKINS,1506,33.961,-117.279,,,,Riverside,MTBS,WILDFIRE
2001,7/22/2001,RECHE,1859,34.019,-117.235,,,,San Bernardino,MTBS,WILDFIRE
2001,10/12/2001,STABLES,6726,34.493,-118.495,,,,Los Angeles,MTBS,WILDFIRE
2001,8/25/2001,STAR,16846,39.099,-120.49,,,,Placer,MTBS,WILDFIRE
2001,7/2/2001,MCLAUGHLIN,2586,37.772,-118.86,,,,Mono,MTBS,WILDFIRE
2001,5/9/2001,JONES,1257,41.868,-122.761,,,,Siskiyou,MTBS,WILDFIRE
2001,9/15/2001,HAPPY CAMP COMPLEX (SWILLUP),8723,41.625,-123.539,,,,Siskiyou,MTBS,WILDFIRE
2001,8/8/2001,TROUGH,25270,39.399,-122.705,,,,Glenn,MTBS,WILDFIRE
2001,7/3/2001,CLEAR,4866,41.849,-121.112,,,,Modoc,MTBS,WILDFIRE
2001,8/9/2001,MODOC COMPLEX (ROCK),1735,41.903,-120.848,,,,Modoc,MTBS,WILDFIRE
2001,8/9/2001,BLUE COMPLEX (BLUE),30803,41.182,-120.246,,,,Lassen,MTBS,WILDFIRE
2001,8/10/2001,MODOC COMPLEX (BELL),3156,41.723,-120.963,,,,Modoc,MTBS,WILDFIRE
2001,7/26/2001,STREAM,3667,40.183,-120.606,,,,Plumas,MTBS,WILDFIRE
2001,6/14/2001,HEMLOCK,1113,34.17,-117.065,,,,San Bernardino,MTBS,WILDFIRE
2001,7/3/2001,HIGHWAY,4153,36.781,-119.089,,,,Fresno,MTBS,WILDFIRE
2001,8/28/2001,OREGON,1760,40.743,-122.968,,,,Trinity,MTBS,WILDFIRE
2001,8/31/2001,HYAMPOM,1188,40.578,-123.222,,,,Trinity,MTBS,WILDFIRE
2001,8/20/2001,NORTH FORK,4154,37.264,-119.481,,,,Madera,MTBS,WILDFIRE
2001,8/18/2001,CREEK,9793,37.774,-120.236,,,,Tuolumne,MTBS,WILDFIRE
2001,9/5/2001,DARBY,14734,38.195,-120.307,,,,Tuolumne,MTBS,WILDFIRE
2001,8/12/2001,GAP,2385,39.301,-120.626,,,,Placer,MTBS,WILDFIRE
2001,6/13/2001,165,1797,37.225,-120.834,,,,Merced,MTBS,WILDFIRE
2001,12/8/2001,BELL,3700,32.608,-116.601,,,,San Diego,MTBS,WILDFIRE
2001,1/3/2001,VIEJAS,10942,32.797,-116.735,,,,San Diego,MTBS,WILDFIRE
2001,7/30/2001,BURNT,1913,36.959,-118.7,,,,Fresno,MTBS,WILDLAND FIRE USE
2001,7/10/2001,HOOVER COMPLEX (HOOVER),9163,37.663,-119.482,,,,Mariposa,MTBS,WILDLAND FIRE USE
2002,7/25/2002,UNNAMED,1752,36.02,-120.031,,,,Kings,MTBS,WILDFIRE
2002,6/15/2002,BOREL,3490,35.607,-118.5,,,,Kern,MTBS,WILDFIRE
2002,7/19/2002,HIGHWAY 58,1393,35.433,-120.527,,,,San Luis Obispo,MTBS,WILDFIRE
2002,7/13/2002,SLINKARD,8906,38.65,-119.567,,,,Mono,MTBS,WILDFIRE
2002,7/12/2002,BLACK,1696,40.611,-120.52,,,,Lassen,MTBS,WILDFIRE
2002,7/13/2002,RUSH,5191,40.632,-120.102,,,,Lassen,MTBS,WILDFIRE
2002,7/27/2002,UNNAMED,1007,33.885,-117.681,,,,San Bernardino,MTBS,WILDFIRE
2002,7/16/2002,UNNAMED,1232,36.369,-121.487,,,,Monterey,MTBS,WILDFIRE
2002,9/3/2002,LEONA,5089,34.585,-118.275,,,,Los Angeles,MTBS,WILDFIRE
2002,5/31/2002,ARROWHEAD,2621,34.196,-117.241,,,,San Bernardino,MTBS,WILDFIRE
2002,6/8/2002,SKYWAY,2179,39.686,-121.716,,,,Butte,MTBS,WILDFIRE
2002,6/19/2002,TROY,1279,32.826,-116.392,,,,San Diego,MTBS,WILDFIRE
2002,9/14/2002,OASIS,1199,34.459,-118.277,,,,Los Angeles,MTBS,WILDFIRE
2002,10/1/2002,16,1522,38.893,-122.265,,,,Yolo,MTBS,WILDFIRE
2002,7/10/2002,SULPHUR SPRINGS,1875,36.042,-121.239,,,,Monterey,MTBS,WILDFIRE
2002,11/25/2002,PINE,1066,38.862,-122.924,,,,Mendocino,MTBS,WILDFIRE
2002,7/29/2002,PINES,65407,33.146,-116.574,,,,San Diego,MTBS,WILDFIRE
2002,5/13/2002,ANTONIO,1282,33.6,-117.606,,,,Orange,MTBS,WILDFIRE
2002,2/9/2002,GREEN,2028,33.852,-117.685,,,,Orange,MTBS,WILDFIRE
2002,9/23/2002,CROY,3109,37.078,-121.763,,,,Santa Clara,MTBS,WILDFIRE
2002,6/9/2002,DAVIS,2182,35.689,-120.212,,,,San Luis Obispo,MTBS,WILDFIRE
2002,6/22/2002,STAGE,1179,35.931,-118.925,,,,Tulare,MTBS,WILDFIRE
2002,6/14/2002,UNNAMED,3427,35.915,-121.209,,,,Monterey,MTBS,WILDFIRE
2002,5/11/2002,BOUQUET,4644,34.539,-118.436,,,,Los Angeles,MTBS,WILDFIRE
2002,6/5/2002,COPPER,19048,34.558,-118.482,,,,Los Angeles,MTBS,WILDFIRE
2002,6/18/2002,COPCO,1512,34.74,-118.781,,,,Los Angeles,MTBS,WILDFIRE
2002,9/1/2002,CURVE,20565,34.306,-117.815,,,,Los Angeles,MTBS,WILDFIRE
2002,9/22/2002,WILLIAMS,37505,34.195,-117.777,,,,Los Angeles,MTBS,WILDFIRE
2002,5/13/2002,MATEO,3085,33.442,-117.481,,,,San Diego,MTBS,WILDFIRE
2002,11/25/2002,PLUM,1847,38.746,-120.398,,,,El Dorado,MTBS,WILDFIRE
2002,7/1/2002,BIRCH,2601,37.539,-118.663,,,,Mono,MTBS,WILDFIRE
2002,7/11/2002,INYO COMPLEX (FULLER),6696,37.104,-118.374,,,,Inyo,MTBS,WILDFIRE
2002,6/9/2002,FORKS,1488,41.273,-123.321,,,,Siskiyou,MTBS,WILDFIRE
2002,7/22/2002,STANZA,3091,41.669,-123.314,,,,Siskiyou,MTBS,WILDFIRE
2002,9/26/2002,CONE,1788,40.752,-121.158,,,,Lassen,MTBS,WILDFIRE
2002,6/1/2002,WOLF,21097,34.593,-119.211,,,,Ventura,MTBS,WILDFIRE
2002,6/16/2002,BLUECUT,7199,34.312,-117.444,,,,San Bernardino,MTBS,WILDFIRE
2002,6/26/2002,LOUISIANA,6651,34.288,-117.476,,,,San Bernardino,MTBS,WILDFIRE
2002,7/21/2002,MCNALLY,146540,36.067,-118.4,,,,Tulare,MTBS,WILDFIRE
2002,7/13/2002,MUSSOLINI,3109,41.461,-122.516,,,,Siskiyou,MTBS,WILDFIRE
2002,6/23/2002,UNNAMED,2447,34.594,-119.488,,,,Santa Barbara,MTBS,WILDFIRE
2002,11/20/2002,PANTHER,1372,40.587,-122.548,,,,Shasta,MTBS,WILDFIRE
2002,8/26/2002,PALISADE,1048,37.055,-118.536,,,,Fresno,MTBS,WILDLAND FIRE USE
2002,7/11/2002,WOLF,1866,37.874,-119.653,,,,Tuolumne,MTBS,WILDLAND FIRE USE
2002,10/3/2002,PW-03 GIN FLAT,3424,37.789,-119.76,,,,Tuolumne,MTBS,WILDFIRE
2002,9/24/2002,6:00 AM,1219,41.962,-121.724,,,,Siskiyou,MTBS,UNKNOWN
2002,11/21/2002,UNIT 13 A,1448,41.901,-121.707,,,,Siskiyou,MTBS,UNKNOWN
2002,6/15/2002,SUDDEN RANCH,7840,34.547,-120.532,,,,Santa Barbara,MTBS,WILDFIRE
2002,2/10/2002,GAVILAN,5603,33.389,-117.264,,,,San Diego,MTBS,WILDFIRE
2002,6/15/2002,CANNON,23605,38.473,-119.45,,,,Mono,MTBS,WILDFIRE
2003,7/16/2003,LIGHTNING,1141,35.005,-114.652,,,,San Bernardino,MTBS,WILDFIRE
2003,10/26/2003,MINE/OTAY,37232,32.621,-116.849,,,,San Diego,MTBS,WILDFIRE
2003,7/25/2003,CANYON,4427,33.802,-116.88,,,,Riverside,MTBS,WILDFIRE
2003,9/4/2003,HONEYDEW,13555,40.161,-124.134,,,,Humboldt,MTBS,WILDFIRE
2003,7/2/2003,A-3,1153,40.337,-120.443,,,,Lassen,MTBS,WILDFIRE
2003,7/20/2003,CHILCOOT COMPLEX,5763,39.761,-120.133,,,,Plumas,MTBS,WILDFIRE
2003,7/31/2003,BARBER,1420,41.253,-120.088,,,,Modoc,MTBS,WILDFIRE
2003,9/3/2003,MORGAN,2464,38.831,-122.453,,,,Lake,MTBS,WILDFIRE
2003,7/21/2003,UNNAMED,1320,35.18,-118.478,,,,Kern,MTBS,WILDFIRE
2003,10/21/2003,ROBLAR 2,8775,33.412,-117.391,,,,San Diego,MTBS,WILDFIRE
2003,7/16/2003,COYOTE,19215,33.388,-116.582,,,,San Diego,MTBS,WILDFIRE
2003,10/25/2003,CEDAR,268362,32.939,-116.766,,,,San Diego,MTBS,WILDFIRE
2003,10/26/2003,PARADISE,55995,33.204,-116.916,,,,San Diego,MTBS,WILDFIRE
2003,6/17/2003,CALIENTE,1246,35.311,-118.665,,,,Kern,MTBS,WILDFIRE
2003,6/30/2003,TEJON,1195,34.852,-118.886,,,,Kern,MTBS,WILDFIRE
2003,7/20/2003,GRAPEVINE,1955,34.902,-118.91,,,,Kern,MTBS,WILDFIRE
2003,10/24/2003,VERDALE,8483,34.426,-118.716,,,,Ventura,MTBS,WILDFIRE
2003,9/3/2003,FORTY,1311,38.916,-122.282,,,,Yolo,MTBS,WILDFIRE
2003,10/23/2003,PIRU,63920,34.48,-118.861,,,,Ventura,MTBS,WILDFIRE
2003,7/26/2003,ACKLEY,10231,41.743,-121.328,,,,Modoc,MTBS,WILDFIRE
2003,6/16/2003,152,1703,37.096,-121.167,,,,Merced,MTBS,WILDFIRE
2003,6/30/2003,I-5,1101,36.877,-120.963,,,,Merced,MTBS,WILDFIRE
2003,7/4/2003,STAGE,2005,33.638,-116.967,,,,Riverside,MTBS,WILDFIRE
2003,8/18/2003,LOCUST,1915,33.982,-117.164,,,,Riverside,MTBS,WILDFIRE
2003,10/21/2003,PASS,2456,33.996,-117.257,,,,Riverside,MTBS,WILDFIRE
2003,10/26/2003,MOUNTAIN,10630,33.601,-116.982,,,,Riverside,MTBS,WILDFIRE
2003,7/20/2003,DEL PUERTO,6441,37.432,-121.402,,,,Stanislaus,MTBS,WILDFIRE
2003,8/27/2003,DEVIL,4975,37.492,-121.572,,,,Alameda,MTBS,WILDFIRE
2003,8/27/2003,JUMP,4817,37.387,-121.522,,,,Santa Clara,MTBS,WILDFIRE
2003,8/27/2003,ANNIE,17383,37.23,-121.245,,,,Stanislaus,MTBS,WILDFIRE
2003,10/27/2003,WHITMORE,1238,40.631,-121.848,,,,Shasta,MTBS,WILDFIRE
2003,7/20/2003,PARKHILL,1258,35.416,-120.468,,,,San Luis Obispo,MTBS,WILDFIRE
2003,8/10/2003,CHIMNEY,1275,35.041,-120.209,,,,San Luis Obispo,MTBS,WILDFIRE
2003,10/25/2003,SIMI,107756,34.335,-118.792,,,,Ventura,MTBS,WILDFIRE
2003,7/29/2003,KIBBIE COMPLEX,6657,38.048,-119.86,,,,Tuolumne,MTBS,WILDLAND FIRE USE
2003,8/4/2003,UNNAMED,2711,35.988,-121.3,,,,Monterey,MTBS,WILDFIRE
2003,7/24/2003,HAUSER,2139,34.564,-118.294,,,,Los Angeles,MTBS,WILDFIRE
2003,10/25/2003,PADUA,10577,34.173,-117.689,,,,Los Angeles,MTBS,WILDFIRE
2003,9/2/2003,DEXTER WFU,2414,37.82,-118.794,,,,Mono,MTBS,WILDLAND FIRE USE
2003,9/3/2003,GRINDSTONE COMPLEX (HAPPY CAMP),2122,39.531,-122.727,,,,Glenn,MTBS,WILDFIRE
2003,9/3/2003,GRINDSTONE COMPLEX (DEAFY),4903,39.504,-122.821,,,,Lake,MTBS,WILDFIRE
2003,9/28/2003,SPANISH,6384,39.634,-122.828,,,,Glenn,MTBS,WILDFIRE
2003,9/5/2003,BRIDGE,1181,34.176,-117.173,,,,San Bernardino,MTBS,WILDFIRE
2003,10/21/2003,GRAND PRIX,50799,34.186,-117.473,,,,San Bernardino,MTBS,WILDFIRE
2003,10/25/2003,OLD,90180,34.247,-117.284,,,,San Bernardino,MTBS,WILDFIRE
2003,7/23/2003,BASIN,1051,35.43,-118.439,,,,Kern,MTBS,WILDFIRE
2003,8/1/2003,COONEY WFU,1793,36.347,-118.531,,,,Tulare,MTBS,WILDLAND FIRE USE
2003,9/3/2003,ALBANITA AND HOOKER,4946,36.118,-118.21,,,,Tulare,MTBS,WILDFIRE
2003,8/24/2003,KAWEAH-KERN COMPLEX (WEST KERN),7366,36.34,-118.41,,,,Tulare,MTBS,WILDLAND FIRE USE
2003,9/14/2003,LOMA,3728,40.789,-123.301,,,,Trinity,MTBS,WILDFIRE
2003,7/20/2003,MOUNTAIN COMPLEX,4033,38.146,-119.9,,,,Tuolumne,MTBS,WILDFIRE
2003,8/31/2003,WHITT,1140,38.382,-119.988,,,,Tuolumne,MTBS,WILDFIRE
2003,8/31/2003,MUD WFU,4457,38.443,-119.944,,,,Alpine,MTBS,WILDLAND FIRE USE
2003,6/12/2003,UNNAMED,2714,33.324,-116.656,,,,San Diego,MTBS,WILDFIRE
2003,1/6/2003,PACIFIC,1073,34.044,-118.873,,,,Los Angeles,MTBS,WILDFIRE
2003,7/28/2003,KAWEAH-KERN COMPLEX (WILLIAMS),3530,36.709,-118.695,,,,Tulare,MTBS,WILDLAND FIRE USE
2003,9/27/2003,KAWEAH-KERN COMPLEX (PARADISE 2),1308,36.487,-118.746,,,,Tulare,MTBS,WILDFIRE
2003,7/31/2003,DUNCAN COMPLEX (WHISKEY),1107,37.855,-119.588,,,,Mariposa,MTBS,WILDLAND FIRE USE
2003,8/31/2003,KIBBIE COMPLEX (TUOLUMNE),3361,37.846,-119.728,,,,Tuolumne,MTBS,WILDLAND FIRE USE
2003,7/3/2003,UNNAMED,1586,35.895,-121.217,,,,Monterey,MTBS,UNKNOWN
2003,8/20/2003,UNNAMED,1205,35.919,-121.227,,,,Monterey,MTBS,UNKNOWN
2003,7/3/2003,UNNAMED,2252,35.926,-121.176,,,,Monterey,MTBS,UNKNOWN
2003,5/24/2003,UNNAMED,1595,35.936,-121.151,,,,Monterey,MTBS,UNKNOWN
2003,10/15/2003,SECRET,1126,40.628,-120.24,,,,Lassen,MTBS,WILDFIRE
2003,7/21/2003,SMOKE,7807,40.699,-119.999,,,,Lassen,MTBS,WILDFIRE
2003,8/27/2003,SUMMIT COMPLEX,6370,36.229,-118.141,,,,Tulare,MTBS,WILDFIRE
2003,6/1/2003,BIRD,7727,37.551,-121.335,,,,Stanislaus,MTBS,WILDFIRE
2003,9/3/2003,CANOE,10881,40.276,-123.934,,,,Humboldt,MTBS,WILDFIRE
2004,6/25/2004,DANA,3056,38.598,-119.548,,,,Mono,MTBS,WILDFIRE
2004,5/12/2004,COTTONWOOD,1874,33.99,-116.681,,,,Riverside,MTBS,WILDFIRE
2004,7/17/2004,MELTON,3958,33.608,-116.882,,,,Riverside,MTBS,WILDFIRE
2004,9/13/2004,BORDER,1680,32.585,-116.514,,,,,MTBS,WILDFIRE
2004,8/14/2004,FRENCH,13683,40.74,-122.703,,,,Shasta,MTBS,WILDFIRE
2004,9/3/2004,GEYSERS,12075,38.729,-122.746,,,,Sonoma,MTBS,WILDFIRE
2004,10/10/2004,RUMSEY,39335,38.757,-122.274,,,,Napa,MTBS,WILDFIRE
2004,7/24/2004,IRONGATE,2340,41.951,-122.455,,,,Siskiyou,MTBS,WILDFIRE
2004,9/7/2004,RUNWAY,1415,34.355,-117.497,,,,San Bernardino,MTBS,WILDFIRE
2004,8/11/2004,OREGON,1983,39.597,-121.499,,,,Butte,MTBS,WILDFIRE
2004,7/11/2004,GATOS,1007,36.237,-120.573,,,,Fresno,MTBS,WILDFIRE
2004,5/2/2004,INDIA,2135,33.381,-117.318,,,,San Diego,MTBS,WILDFIRE
2004,9/12/2004,OLD HWY,1395,37.487,-119.948,,,,Mariposa,MTBS,WILDFIRE
2004,8/8/2004,KINCAID,1219,37.419,-121.666,,,,Santa Clara,MTBS,WILDFIRE
2004,8/6/2004,CALAVERAS COMPLEX,3682,37.917,-120.674,,,,Calaveras,MTBS,WILDFIRE
2004,9/3/2004,PATTISON,2863,38.173,-120.871,,,,Calaveras,MTBS,WILDFIRE
2004,8/6/2004,ARMSTRONG,1079,38.187,-120.425,,,,Calaveras,MTBS,WILDFIRE
2004,7/12/2004,PINE,18309,34.741,-118.608,,,,Los Angeles,MTBS,WILDFIRE
2004,7/17/2004,CROWN COMPLEX (FOOTHILL),6464,34.37,-118.47,,,,Los Angeles,MTBS,WILDFIRE
2004,7/20/2004,CROWN COMPLEX (CROWN),12474,34.457,-118.113,,,,Los Angeles,MTBS,WILDFIRE
2004,8/7/2004,EAST,1403,34.597,-118.691,,,,Los Angeles,MTBS,WILDFIRE
2004,10/6/2004,POWER,17266,38.502,-120.28,,,,Amador,MTBS,WILDFIRE
2004,10/13/2004,FREDS,8147,38.786,-120.313,,,,El Dorado,MTBS,WILDFIRE
2004,7/22/2004,STRAYLOR,3492,40.826,-121.078,,,,Lassen,MTBS,WILDFIRE
2004,5/3/2004,CACHUMA,1067,34.724,-119.901,,,,Santa Barbara,MTBS,WILDFIRE
2004,6/5/2004,GAVIOTA,7624,34.487,-120.196,,,,Santa Barbara,MTBS,WILDFIRE
2004,7/28/2004,SIMS,3807,40.702,-123.544,,,,Trinity,MTBS,WILDFIRE
2004,4/25/2004,PLEASURE,2609,33.5,-116.843,,,,Riverside,MTBS,WILDFIRE
2004,7/11/2004,VERBENIA,3999,33.878,-116.704,,,,Riverside,MTBS,WILDFIRE
2004,8/12/2004,DEEP,3371,36.174,-118.722,,,,Tulare,MTBS,WILDFIRE
2004,8/11/2004,BEAR,10972,40.709,-122.183,,,,Shasta,MTBS,WILDFIRE
2004,8/9/2004,EARLY,1720,37.886,-119.946,,,,Tuolumne,MTBS,WILDFIRE
2004,7/19/2004,PELICAN,1459,37.625,-121.196,,,,Stanislaus,MTBS,WILDFIRE
2004,7/4/2004,BLUFF WFU,3415,40.507,-121.339,,,,Shasta,MTBS,WILDLAND FIRE USE
2004,3/21/2004,POWER TOWER,1564,40.59,-122.525,,,,Shasta,MTBS,WILDFIRE
2004,7/1/2004,MEADOW COMPLEX (MEADOW),4921,37.674,-119.547,,,,Mariposa,MTBS,WILDLAND FIRE USE
2004,10/15/2004,HETCHY,2057,37.964,-119.727,,,,Tuolumne,MTBS,WILDFIRE
2004,3/22/2004,OREMS III,1077,41.978,-121.624,,,,Siskiyou,MTBS,UNKNOWN
2004,7/13/2004,MATAGUAY,9087,33.216,-116.651,,,,San Diego,MTBS,WILDFIRE
2004,5/2/2004,EAGLE,9132,33.479,-117.001,,,,Riverside,MTBS,WILDFIRE
2004,5/3/2004,CERRITO,18605,33.751,-117.379,,,,Riverside,MTBS,WILDFIRE
2005,7/22/2005,KINGSTON,3739,35.81,-115.916,,,,Inyo,MTBS,WILDFIRE
2005,5/25/2005,RANGE,2473,35.307,-116.757,,,,San Bernardino,MTBS,WILDFIRE
2005,6/22/2005,PARADISE,3461,34.049,-116.559,,,,San Bernardino,MTBS,WILDFIRE
2005,10/5/2005,THURMAN,1076,34.116,-117.008,,,,San Bernardino,MTBS,WILDFIRE
2005,6/19/2005,PIONEER,2004,34.177,-116.502,,,,San Bernardino,MTBS,WILDFIRE
2005,6/13/2005,JOHNSON,1400,36.54,-121.361,,,,Monterey,MTBS,WILDFIRE
2005,9/29/2005,HARVARD,1027,34.215,-118.295,,,,Los Angeles,MTBS,WILDFIRE
2005,7/18/2005,CHINA LAKE,10165,35.925,-117.486,,,,Inyo,MTBS,WILDFIRE
2005,6/4/2005,FIVE,2620,36.489,-120.458,,,,Fresno,MTBS,WILDFIRE
2005,7/9/2005,HIGH,1031,35.093,-118.384,,,,Kern,MTBS,WILDFIRE
2005,9/21/2005,PINE,1898,35.539,-118.834,,,,Kern,MTBS,WILDFIRE
2005,6/27/2005,MUNZ,1393,34.693,-118.37,,,,Los Angeles,MTBS,WILDFIRE
2005,9/28/2005,TOPANGA,24133,34.218,-118.696,,,,Ventura,MTBS,WILDFIRE
2005,7/5/2005,TOVEY,1184,34.541,-118.161,,,,Los Angeles,MTBS,WILDFIRE
2005,9/3/2005,GORMAN,2439,34.811,-118.877,,,,Kern,MTBS,WILDFIRE
2005,9/9/2005,HORSESHOE WFU,1535,40.485,-121.338,,,,Shasta,MTBS,WILDLAND FIRE USE
2005,7/2/2005,BAILEY,1162,37.282,-119.853,,,,Madera,MTBS,WILDFIRE
2005,8/1/2005,I-5,3825,36.818,-120.804,,,,Fresno,MTBS,WILDFIRE
2005,6/3/2005,DOS AMIGOS,1408,36.903,-120.823,,,,Merced,MTBS,WILDFIRE
2005,10/5/2005,BORDER 50,3552,32.577,-116.722,,,,San Diego,MTBS,WILDFIRE
2005,7/5/2005,YORBA LINDA,1242,33.921,-117.764,,,,Orange,MTBS,WILDFIRE
2005,6/22/2005,SOBOBA,2031,33.817,-116.918,,,,Riverside,MTBS,WILDFIRE
2005,9/28/2005,SAN TIMOTEO,1047,33.975,-117.15,,,,Riverside,MTBS,WILDFIRE
2005,10/5/2005,WOODHOUSE,6360,33.958,-117.109,,,,Riverside,MTBS,WILDFIRE
2005,7/19/2005,TESLA,6638,37.661,-121.565,,,,Alameda,MTBS,WILDFIRE
2005,7/9/2005,NINE,1240,35.693,-118.422,,,,Kern,MTBS,WILDFIRE
2005,8/10/2005,36,2265,40.3,-122.734,,,,Tehama,MTBS,WILDFIRE
2005,8/26/2005,MANTON,2296,40.444,-121.855,,,,Shasta,MTBS,WILDFIRE
2005,7/7/2005,MILLWOOD,2997,36.517,-119.108,,,,Tulare,MTBS,WILDFIRE
2005,11/18/2005,SCHOOL,4089,34.307,-119.264,,,,Ventura,MTBS,WILDFIRE
2005,9/29/2005,UNNAMED,1492,33.336,-117.397,,,,San Diego,MTBS,WILDFIRE
2005,6/22/2005,UNNAMED,1279,35.768,-120.831,,,,San Luis Obispo,MTBS,WILDFIRE
2005,8/25/2005,UNNAMED,39070,35.933,-121.219,,,,Monterey,MTBS,WILDFIRE
2005,8/19/2005,UNNAMED,9044,36.009,-117.635,,,,Inyo,MTBS,WILDFIRE
2005,9/20/2005,WOOLEY,3239,41.489,-123.27,,,,Siskiyou,MTBS,WILDFIRE
2005,8/9/2005,DEER,1700,39.374,-122.844,,,,Lake,MTBS,WILDFIRE
2005,8/26/2005,BLAISDELL,5335,33.868,-116.638,,,,Riverside,MTBS,WILDFIRE
2005,7/24/2005,CRAG WFU,1443,36.108,-118.183,,,,Tulare,MTBS,WILDLAND FIRE USE
2005,7/17/2005,COMB COMPLEX,10211,36.828,-118.659,,,,Fresno,MTBS,WILDLAND FIRE USE
2005,8/24/2005,HARDING,2358,39.635,-120.321,,,,Sierra,MTBS,WILDFIRE
2005,6/22/2005,HACKBERRY COMPLEX,69967,35.086,-115.317,,,,San Bernardino,MTBS,WILDFIRE
2005,8/3/2005,HALLORAN,1044,35.392,-115.775,,,,San Bernardino,MTBS,WILDFIRE
2005,9/21/2005,WAPAMA COMPLEX (WAPAMA),1203,37.977,-119.777,,,,Tuolumne,MTBS,WILDLAND FIRE USE
2005,2/24/2005,OREMS 3,1284,41.978,-121.626,,,,Siskiyou,MTBS,UNKNOWN
2005,7/3/2005,CARO,1314,35.608,-119.837,,,,Kern,MTBS,WILDFIRE
2006,7/22/2006,RICO,11807,36.05,-120.693,,,,Monterey,MTBS,WILDFIRE
2006,8/3/2006,NET,1551,35.688,-120.08,,,,Kern,MTBS,WILDFIRE
2006,5/13/2006,ALMAZAN,2134,36.12,-120.402,,,,Fresno,MTBS,WILDFIRE
2006,5/29/2006,MOCAL,1037,35.211,-119.676,,,,San Luis Obispo,MTBS,WILDFIRE
2006,7/3/2006,PEDRO,1884,37.806,-120.376,,,,Tuolumne,MTBS,WILDFIRE
2006,7/11/2006,BECK,1748,35.281,-119.837,,,,San Luis Obispo,MTBS,WILDFIRE
2006,7/9/2006,CANYON,36851,37.36,-121.345,,,,Stanislaus,MTBS,WILDFIRE
2006,5/27/2006,ALPAUGH,1501,35.821,-119.511,,,,Tulare,MTBS,WILDFIRE
2006,8/13/2006,QUAIL,4949,34.805,-118.819,,,,Los Angeles,MTBS,WILDFIRE
2006,7/29/2006,JUNCTION,3332,40.742,-123.004,,,,Trinity,MTBS,WILDFIRE
2006,9/24/2006,NOBLE,1238,39.963,-123.717,,,,Mendocino,MTBS,WILDFIRE
