year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,escaped
1978,1978-11-01,NEWHALL CONTROLLED B,984.7019653,34.33126495,-118.7538171,,,,Ventura,CALFIRE,FALSE
2004,2004-12-20,GREEN MOUNTAIN,987.1964722,40.77304216,-122.1503394,,,,Shasta,CALFIRE,FALSE
1987,1987-01-01,CASTRO VALLEY,990.9720459,36.9736606,-121.6290856,,,,Santa Clara,CALFIRE,FALSE
1993,1993-01-01,SUMMIT VALLEY BU2,992.6904907,34.33536847,-117.3162767,,,,San Bernardino,CALFIRE,FALSE
2003,2003-10-15,UPPER COYO,994.4224854,41.13659863,-123.8698389,,,,Humboldt,CALFIRE,FALSE
1994,1994-10-31,COYOTE CREEK,995.84729,41.13659069,-123.8698444,,,,Humboldt,CALFIRE,FALSE
1996,1996-10-03,COYOTE CREEK,995.84729,41.13659069,-123.8698444,,,,Humboldt,CALFIRE,FALSE
1998,1998-08-27,COYOTE CREEK,995.84729,41.13659069,-123.8698444,,,,Humboldt,CALFIRE,FALSE
1984,1984-01-01,HUFFMASTER VMP,996.7509766,39.264187,-122.4352847,,,,Colusa,CALFIRE,FALSE
1965,1965-07-24,JAMISON,1000.484619,37.10369978,-119.705545,,,,Madera,CALFIRE,FALSE
2019,2019-10-02,CALUR-FY20-RX-W,1003,37.194,-120.78,Broadcast,,,Merced,MTBS/PFIRS,FALSE
1954,1954-08-28,LONG #10,1003.59082,37.47308342,-119.996312,,,,Mariposa,CALFIRE,FALSE
2005,2005-06-23,05 QLG EL GORDON,1004,40.73,-120.866,,,,Lassen,CALFIRE/MTBS,FALSE
2000,2000-10-28,COJO-JALAMA 1 CB,1004.916504,34.52164639,-120.4359296,,,,Santa Barbara,CALFIRE,FALSE
2002,2002-10-18,BOEKENOOGEN RI,1008,36.052,-121.081,,,,Monterey,CALFIRE/MTBS,FALSE
2000,2000-01-01,FIRE BREAK,1009.681519,33.78715547,-117.5751029,,,,Riverside,CALFIRE,FALSE
2006,2006-05-05,FIRST BURN UNIT,1010.829407,34.30828403,-117.5514238,,,,San Bernardino,CALFIRE,FALSE
1980,1980-01-01,NA,1013.860596,38.74472402,-122.4493459,,,,Lake,CALFIRE,FALSE
1999,1999-01-01,MILL,1015.29187,40.64928426,-122.6473872,,,,Shasta,CALFIRE,FALSE
1999,1999-01-01,MILL,1015.29187,40.64928426,-122.6473872,,,,Shasta,CALFIRE,FALSE
1953,1953-08-05,WELSH GREELY COOP,1015.826355,37.63368312,-120.2966376,,,,Mariposa,CALFIRE,FALSE
1996,1996-01-01,NORTH MTN,1018.123779,37.93734545,-119.8386076,,,,Tuolumne,CALFIRE,FALSE
1952,1952-10-26,CARTER COOP,1020.026123,37.51975755,-119.9034554,,,,Mariposa,CALFIRE,FALSE
1990,1990-01-01,DALESSI,1021.556335,35.10926803,-120.4700362,,,,San Luis Obispo,CALFIRE,FALSE
1960,1960-09-10,LONG #7,1022.010803,37.46836039,-120.0384686,,,,Mariposa,CALFIRE,FALSE
2018,2018-05-16,CALKR-FY18-RX-KLB-LOWER KLAMATH HFR-UNITS 11A1 11A2 11C,1023,41.924,-121.699,,,,Siskiyou,MTBS,FALSE
2019,2019-01-27,Lunardi Rx Burn,1023.262146,39.72797577,-123.224592,,,,Mendocino,CALFIRE,FALSE
2019,2019-04-24,Lunardi Rx Burn,1023.262146,39.72797577,-123.224592,,,,Mendocino,CALFIRE,FALSE
1982,1982-09-23,NA,1027.904297,37.99240581,-120.634652,,,,Calaveras,CALFIRE,FALSE
2019,2019-11-26,,1028,37.05963064,-119.1055706,Machine Pile,,,Fresno,PFIRS,FALSE
2006,2006-06-01,06 HC PITTVILLE UB NORTH,1028.098389,40.87839874,-121.3138626,,,,Lassen,CALFIRE,FALSE
2006,2006-06-01,06 HC PITTVILLE UB NORTH,1028.098511,40.87839874,-121.3138626,,,,Lassen,CALFIRE,FALSE
2012,2012-11-17,Alamo_Burn,1030.267944,35.03951969,-120.3167151,,,,San Luis Obispo,CALFIRE,FALSE
2012,2012-11-07,2009_Alamo,1030.319946,35.03951977,-120.3167145,,,,San Luis Obispo,CALFIRE,FALSE
2000,2000-01-01,NA,1033.719482,35.78092054,-120.8183803,,,,San Luis Obispo,CALFIRE,FALSE
1994,1994-10-01,MORROW,1034.051147,40.60061728,-122.0182972,,,,Shasta,CALFIRE/MTBS,FALSE
1982,1982-07-28,DAVE FITZPATRICK #2,1034.182617,40.60061768,-122.018295,,,,Shasta,CALFIRE,FALSE
1984,1984-06-22,SCUDDER BURN,1035,34.449,-118.48,,,,Los Angeles,MTBS,FALSE
2002,2002-08-26,PALISADE,1048,37.055,-118.536,,,,Fresno,MTBS,FALSE
2018,2018-10-15,,1050,37.253463,-120.755147,Broadcast,,,Merced,PFIRS,FALSE
2007,2007-01-15,Malakoff,1050.825317,39.37916804,-120.9184845,,,,Nevada,CALFIRE,FALSE
2007,2007-01-15,Malakoff,1050.825317,39.37916804,-120.9184845,,,,Nevada,CALFIRE,FALSE
1997,1997-06-01,NA,1055.681519,35.73224291,-120.7881705,,,,San Luis Obispo,CALFIRE,FALSE
1998,1998-09-30,MILL RX,1059,40.653,-122.645,,,,Shasta,MTBS,FALSE
2003,2003-11-11,MOUNTAIN CENTER BURN,1060.800293,33.70419226,-116.7287082,,,,Riverside,CALFIRE,FALSE
2018,2018-09-01,NUTMEG UNDERBURN,1061.366699,37.61356254,-119.8667229,,,,Mariposa,CALFIRE,FALSE
1983,1983-01-01,PLUM CREEK,1061.44812,40.30478201,-121.8419549,,,,Tehama,CALFIRE,FALSE
2016,2016-10-11,COYOTE RX,1064.074829,41.13587531,-123.8686862,,,,Humboldt,CALFIRE,FALSE
2010,2010-01-01,COYOTE RX,1064.074829,41.13587528,-123.8686862,,,,Humboldt,CALFIRE,FALSE
2010,2010-01-01,COYOTE RX,1064.074829,41.13587528,-123.8686862,,,,Humboldt,CALFIRE,FALSE
2008,2008-10-17,CEDAR BLUFFS,1065,36.78,-118.65,,,,Fresno,CALFIRE/MTBS,FALSE
1947,1947-09-04,DODGE,1065.882568,37.49454219,-120.0141658,,,,Mariposa,CALFIRE,FALSE
1977,1977-07-24,PUBLISHERS,1072.076538,40.89025462,-121.6819547,,,,Shasta,CALFIRE,FALSE
1990,1990-02-28,DITCH GRADE CRMP,1081.87207,40.38057935,-122.8920826,,,,Shasta,CALFIRE,FALSE
2004,2004-12-20,GREEN MOUNTAIN,1082.993652,40.77850542,-122.122463,,,,Shasta,CALFIRE,FALSE
2004,2004-12-20,GREEN MOUNTAIN,1082.993652,40.77850542,-122.122463,,,,Shasta,CALFIRE,FALSE
1983,1983-01-01,BRUSHY,1098.307495,40.01973563,-121.8336016,,,,Tehama,CALFIRE,FALSE
1985,1985-01-01,NA,1098.315918,37.51197418,-119.6519275,,,,Mariposa,CALFIRE,FALSE
1985,1985-01-01,PASSIONATE SPRINGS,1099.929688,37.45028737,-121.4773546,,,,Santa Clara,CALFIRE,FALSE
2005,2005-05-01,CASA DIABLO,1101.481934,37.58795458,-118.6662225,,,,Mono,CALFIRE,FALSE
1998,1998-01-01,ALAMO ARM,1106.996948,35.03926908,-120.3170834,,,,San Luis Obispo,CALFIRE,FALSE
2003,2003-07-31,DUNCAN COMPLEX (WHISKEY),1107,37.855,-119.588,,,,Mariposa,MTBS,FALSE
2018,2018-11-01,JAWBONE UNDER BURN,1108.189331,37.90042055,-120.0382838,,,,Tuolumne,CALFIRE,FALSE
2009,2009-10-11,CRESCENT B RX,1109.983643,40.5041604,-121.5309987,,,,Shasta,CALFIRE,FALSE
2009,2009-10-11,CRESCENT B RX,1109.983643,40.5041604,-121.5309987,,,,Shasta,CALFIRE,FALSE
1980,1980-01-01,PRESCRIBED FIRE,1110.014648,34.54339847,-118.4659767,,,,Los Angeles,CALFIRE,FALSE
1983,1983-01-01,PRESCRIBED FIRE,1110.014648,34.54339847,-118.4659767,,,,Los Angeles,CALFIRE,FALSE
2009,2008-10-09,SAND BAR FLAT BURN UNIT B,1116.962036,38.19329941,-120.141297,,,,Tuolumne,CALFIRE,FALSE
2019,2019-09-26,VMP Burn,1117.478882,35.95713941,-118.7690699,,,,Tulare,CALFIRE,FALSE
1991,1991-02-19,LODGE #1,1119.492188,39.32580916,-121.8273098,,,,Butte,CALFIRE,FALSE
1991,1991-02-19,LODGE #1,1119.492188,39.32580916,-121.8273098,,,,Butte,CALFIRE,FALSE
1993,1993-01-01,SUMMIT VALLEY BU1,1120.689453,34.32299448,-117.3351601,,,,San Bernardino,CALFIRE,FALSE
1981,1981-09-15,KING,1127.418823,34.73340923,-120.351029,,,,Santa Barbara,CALFIRE,FALSE
1915,1915-09-01,BLUFF CREEK,1128.011963,41.36163947,-123.7429131,,,,Humboldt,CALFIRE,FALSE
1984,1984-01-01,SCUDDER BURN,1132.470093,34.44846008,-118.4776464,,,,Los Angeles,CALFIRE,FALSE
1990,1990-10-02,ROSASCO #6,1132.927246,37.77970019,-120.4725107,,,,Tuolumne,CALFIRE,FALSE
2008,2008-04-09,WAWONA NW,1133,37.553,-119.669,,,,Mariposa,CALFIRE/MTBS,FALSE
2006,2006-09-27,BENGARD RI,1135.734619,36.66052305,-121.5082069,,,,Monterey,CALFIRE,FALSE
2006,2006-09-27,BENGARD RI,1135.734619,36.66052305,-121.5082069,,,,Monterey,CALFIRE,FALSE
1983,1983-08-16,TRYON #2,1136.121216,38.06708517,-120.5203141,,,,Calaveras,CALFIRE,FALSE
1989,1989-01-01,WESTFORK CHAPARRAL,1136.714844,33.31927916,-116.7687708,,,,San Diego,CALFIRE,FALSE
2010,2010-09-15,COYOTE RX,1146,41.13,-123.866,,,,Humboldt,MTBS,FALSE
1956,1956-08-03,FULMER,1155.623901,37.31088931,-119.7806259,,,,Madera,CALFIRE,FALSE
1996,1996-01-01,LA GRANGE,1158.570313,37.58912679,-120.4543376,,,,Merced,CALFIRE,FALSE
1999,1999-01-14,SHEPHERDS FLAT,1160,34.195,-118.737,,,,Ventura,MTBS,FALSE
2006,2006-05-05,FIRST BURN UNIT,1162,34.308,-117.552,,,,San Bernardino,CALFIRE/MTBS,FALSE
1993,1993-01-01,NA,1167.896606,37.90530865,-119.8830694,,,,Tuolumne,CALFIRE,FALSE
1958,1958-08-23,PREUSCHOFF,1168.41272,37.10681598,-119.5845021,,,,Madera,CALFIRE,FALSE
2000,2000-10-02,BLUE RIDGE,1169,36.309,-118.867,,,,Tulare,MTBS,FALSE
1988,1988-01-01,CAMPODOCINO,1170.628906,35.11216912,-120.495395,,,,San Luis Obispo,CALFIRE,FALSE
2005,2005-09-24,PATTERSON VMP,1175.145874,35.94775504,-121.0303084,,,,Monterey,CALFIRE/MTBS,FALSE
1962,1962-09-08,JOHNSON,1175.845093,37.38003209,-120.0169482,,,,Mariposa,CALFIRE,FALSE
1971,1971-10-05,BINNING,1175.845093,37.38003209,-120.0169482,,,,Mariposa,CALFIRE,FALSE
1984,1984-08-10,WYLE VMP #1,1176.82251,37.16033367,-119.5356928,,,,Madera,CALFIRE,FALSE
1988,1988-07-09,WYLE VMP #2,1176.82251,37.16033367,-119.5356928,,,,Madera,CALFIRE/MTBS,FALSE
1995,1995-01-01,WYLE VMP #3,1176.82251,37.16033367,-119.5356928,,,,Madera,CALFIRE,FALSE
1968,1968-09-16,WOLFSEN #2,1177.077515,37.52536321,-119.9645913,,,,Mariposa,CALFIRE,FALSE
1988,1988-08-18,TAYLOR,1177.12085,40.6484221,-122.0274819,,,,Shasta,CALFIRE,FALSE
1996,1996-01-01,SUMMIT VALLEY 3 BU1,1177.264893,34.3560857,-117.2897991,,,,San Bernardino,CALFIRE,FALSE
2019,2019-06-04,2019 TNC Canal Uplands Unit,1183.996704,40.13227407,-122.0664354,,,,Tehama,CALFIRE,FALSE
1989,1989-01-01,MIDDLE RIDGE,1187.895386,37.19758823,-121.5269327,,,,Santa Clara,CALFIRE,FALSE
1984,1984-01-01,TERHEL VMP,1188.199585,38.98699368,-122.4400649,,,,Colusa,CALFIRE,FALSE
2018,2018-06-05,2018 TNC Foothill Unit,1193.999878,40.13499114,-122.0801047,,,,Tehama,CALFIRE,FALSE
1954,1954-08-29,STEVENSON,1194.716797,37.30202943,-119.9634022,,,,Mariposa,CALFIRE,FALSE
1910,1910-09-02,BLUFF CREEK WEST,1194.875854,41.27209224,-123.7268299,,,,Humboldt,CALFIRE,FALSE
2019,2019-11-25,,1197,37.06115884,-118.978897,Machine Pile,,,Fresno,PFIRS,FALSE
2007,2007-04-05,ALDER UNIT 52,1200.633545,39.6800959,-122.6922963,,,,Glenn,CALFIRE,FALSE
2008,2007-10-01,CASA DIABLO AREA MANAGED FIRE,1200.962524,37.61412665,-118.6193508,,,,Mono,CALFIRE,FALSE
2005,2005-09-21,WAPAMA COMPLEX (WAPAMA),1203,37.977,-119.777,,,,Tuolumne,MTBS,FALSE
2007,2006-12-01,BARNES SOUTH UNDERBURN,1203.342407,37.00954153,-119.2308012,,,,Fresno,CALFIRE,FALSE
2020,2020-05-11,2020 C234 CAMP ROBERTS,1208.195435,35.84020275,-120.7431023,,,,Monterey,CALFIRE,FALSE
2002,2002-10-10,TAR GAP R,1209.619995,36.43950616,-118.672051,,,,Tulare,CALFIRE/MTBS,FALSE
1991,1991-09-16,DIAMOND H VMP,1210,39.736,-123.192,,,,Mendocino,CALFIRE/MTBS,FALSE
1996,1996-01-01,SUMMIT VALLEY 3 BU2,1210.666016,34.34752905,-117.2796284,,,,San Bernardino,CALFIRE,FALSE
2020,2020-06-11,2020 TNC VMP Back Country & Breaks Unit,1216.693237,40.06766875,-122.0461771,,,,Tehama,CALFIRE,FALSE
1983,1983-01-01,PAYNE VMP,1222.646118,38.97663274,-122.3991088,,,,Colusa,CALFIRE,FALSE
1981,1981-08-29,BRANQUINHO,1223.77356,34.71362728,-120.2655149,,,,Santa Barbara,CALFIRE,FALSE
1999,1999-10-29,SPALDING,1228.183594,34.72140523,-120.0774504,,,,Santa Barbara,CALFIRE,FALSE
1996,1996-01-01,SUMMIT VALLEY 4 BU1,1236.054077,34.31724706,-117.2757689,,,,San Bernardino,CALFIRE,FALSE
1995,1995-10-22,TAR SPRINGS WEST,1238,35.143,-120.462,,,,San Luis Obispo,MTBS,FALSE
2003,2003-09-03,ADAMS CANYON PHASE 1,1238.581543,34.40300985,-119.1001696,,,,Ventura,CALFIRE/MTBS,FALSE
1956,1956-08-10,AHWAHNEE,1245.275146,37.37751146,-119.7446677,,,,Madera,CALFIRE,FALSE
2006,2006-09-30,06 HARVEY WFU,1246.916382,40.05317127,-122.9097677,,,,Tehama,CALFIRE,FALSE
2006,2006-09-30,06 HARVEY WFU,1246.916382,40.05317127,-122.9097677,,,,Tehama,CALFIRE,FALSE
1988,1988-10-14,CAMPODOCINO,1252,35.112,-120.495,,,,San Luis Obispo,MTBS,FALSE
1953,1953-08-16,BUMGAURDNER COOP #3,1252.650024,37.48617115,-119.9813832,,,,Mariposa,CALFIRE,FALSE
1991,1991-10-01,VAN GORDEN VMP,1252.977783,36.33642255,-118.8712196,,,,Tulare,CALFIRE,FALSE
1983,1983-01-01,A.J. LAND CO.,1253.456909,37.59396458,-120.1101603,,,,Mariposa,CALFIRE,FALSE
2002,2002-02-22,SLOAN RX,1260.619995,34.37954971,-119.1838495,,,,Ventura,CALFIRE,FALSE
1966,1966-10-08,HUNTER VALLEY #1,1261.224609,37.6390232,-120.2473407,,,,Mariposa,CALFIRE,FALSE
1983,1983-10-26,CUMMINGS,1261.707275,35.08017404,-118.5873674,,,,Kern,CALFIRE,FALSE
1962,1962-08-04,WRIGHT WOOD,1263.942993,37.2486654,-119.963864,,,,Mariposa,CALFIRE,FALSE
2017,2018-02-08,FEBRUARY 2018 PRESCRIBED FIRE,1266.942017,39.67890455,-123.3238048,,,,Mendocino,CALFIRE,FALSE
1958,1958-07-25,MCDOUGAL,1267.482422,37.13189815,-119.7266817,,,,Madera,CALFIRE,FALSE
1958,1958-07-25,SPILLANE,1267.482422,37.13189815,-119.7266817,,,,Madera,CALFIRE,FALSE
2008,2008-10-01,CAT ANDERSON RXBURN -EAST,1268.576294,38.59800772,-120.2922612,,,,El Dorado,CALFIRE,FALSE
1983,1983-01-01,ARNERICH,1272.365845,37.27694592,-121.5431885,,,,Santa Clara,CALFIRE,FALSE
1900,1900-01-01,DANA/COOPER/WINE,1284.170898,35.06584488,-120.4306962,,,,San Luis Obispo,CALFIRE,FALSE
1983,1983-01-01,PAVESE,1284.916504,37.25260228,-121.5550131,,,,Santa Clara,CALFIRE,FALSE
2001,2001-10-11,GRANITE VMP,1287,36.34,-118.87,,,,Tulare,CALFIRE/MTBS,FALSE
1957,1957-09-17,KATES BURNING COOP,1288.581421,37.38453274,-119.8760806,,,,Mariposa,CALFIRE,FALSE
1953,1953-08-01,BAKER,1292.185547,37.37984175,-119.7425441,,,,Madera,CALFIRE,FALSE
2019,2019-09-22,ELK UNDERSTORY RX,1294,41.364,-121.962,,,,Siskiyou,MTBS,FALSE
2018,2018-08-08,WHALEBACK FIRE FUELS BENEFIT,1295.762329,40.64537149,-120.8611328,,,,Lassen,CALFIRE,FALSE
2006,2006-06-26,HARVEY,1299,40.053,-122.91,,,,Tehama,MTBS,FALSE
1990,1990-11-01,COHASSET,1300.275146,39.99963535,-121.7190239,,,,Tehama,CALFIRE,FALSE
2011,2011-10-17,BLUE OAK PLOT 2,1300.324829,37.19806457,-121.5277411,,,,Santa Clara,CALFIRE,FALSE
2011,2011-10-17,BLUE OAK PLOT 2,1300.324829,37.19806457,-121.5277411,,,,Santa Clara,CALFIRE,FALSE
1959,1959-07-25,MARTIN,1306.393311,37.10787293,-119.8291479,,,,Madera,CALFIRE,FALSE
2005,2005-09-21,COYOTE,1311,41.137,-123.829,,,,Humboldt,MTBS,FALSE
2005,2005-03-27,LEWIS CREEK,1313.339844,36.82963195,-118.6930446,,,,Fresno,CALFIRE,FALSE
2009,2009-10-01,TURTLE UNDERBURN UNIT B7,1314.50647,36.97061727,-119.091201,,,,Fresno,CALFIRE,FALSE
2006,2006-07-24,SAWLOG/BIOMASS FY06 - EXTRA FUNDS,1318,37.991,-119.953,,,,Tuolumne,MTBS,FALSE
2008,2008-01-10,VIRGINIAS,1318.418457,37.04332826,-119.2721532,,,,Fresno,CALFIRE,FALSE
2008,2008-04-14,VIRGINIAS,1318.418457,37.04332826,-119.2721532,,,,Fresno,CALFIRE,FALSE
2009,2009-01-01,VIRGINIAS,1318.418457,37.04332826,-119.2721532,,,,Fresno,CALFIRE,FALSE
1966,1966-07-16,BLACKHAWK,1318.723999,37.15434078,-119.7107,,,,Madera,CALFIRE,FALSE
1987,1987-08-01,UNNAMED,1319,37.81,-119.591,,,,Mariposa,MTBS,FALSE
1983,1983-10-05,HOWARD,1319.260742,38.39042773,-120.9378957,,,,Amador,CALFIRE,FALSE
1983,1983-01-01,GLEN HELEN,1324.638672,34.18048907,-117.4135547,,,,San Bernardino,CALFIRE,FALSE
1991,1991-10-24,BROWN,1326.545044,39.79892782,-121.7608769,,,,Butte,CALFIRE,FALSE
2006,2006-09-30,UNDERBURN (FY06),1330.902954,40.12529242,-120.7201308,,,,Plumas,CALFIRE,FALSE
2005,2005-10-18,GREEN FLAT FY 2006 UNDERBURN,1330.904053,40.12529243,-120.7201308,,,,Plumas,CALFIRE,FALSE
2017,2017-11-02,UNNAMED,1333,41.312,-123.131,,,,Siskiyou,MTBS,FALSE
2010,2009-10-20,PITTVILLE 2010,1336.823486,40.79729086,-121.2700979,,,,Lassen,CALFIRE,FALSE
1981,1981-08-24,COJO-JALAM,1337.733887,34.49842435,-120.4824553,,,,Santa Barbara,CALFIRE,FALSE
2018,2018-10-01,Thompson Valley VMP Burn Block 1,1342.321533,36.66965868,-121.3777596,,,,San Benito,CALFIRE,FALSE
1955,1955-08-13,UPTON COOP,1343.487915,37.44992144,-120.0359121,,,,Mariposa,CALFIRE,FALSE
2004,2004-01-15,GRINDSTONE BRUSH (GS),1360,39.633,-122.628,,,,Glenn,CALFIRE/MTBS,FALSE
2015,2015-09-01,THOM SEIDER,1383.178589,41.75919112,-123.1311952,,,,Siskiyou,CALFIRE,FALSE
1955,1955-08-27,TEXAS FLAT,1385.348022,37.27750933,-119.724832,,,,Madera,CALFIRE,FALSE
1995,1995-01-01,ORESTIMBA,1385.989746,37.31636402,-121.3133809,,,,Stanislaus,CALFIRE,FALSE
2019,2019-11-01,Whittle Broadcast Burn,1388.103149,38.02684162,-120.5805232,,,,Calaveras,CALFIRE,FALSE
1954,1954-08-21,CROOKS MTN EAST,1389.028931,37.37130937,-119.7596374,,,,Madera,CALFIRE,FALSE
1997,1997-06-20,MESA DE COLORADO VMP,1389.378174,33.51496653,-117.2837863,,,,Riverside,CALFIRE/MTBS,FALSE
1988,1988-06-21,ECHO,1393,37.752,-119.426,,,,Mariposa,MTBS,FALSE
1981,1981-01-01,RONEY,1397.101196,39.98103623,-121.8293552,,,,Tehama,CALFIRE,FALSE
1990,1990-03-23,LONG VALLEY VMP,1399,39.019,-122.607,,,,Lake,MTBS,FALSE
2019,2019-11-16,,1400,36.4618,-120.90835,Broadcast,,,Monterey,PFIRS,FALSE
2004,2004-10-10,03 HC QLG PITTVILLE,1400.564331,40.76067391,-121.2797037,,,,Lassen,CALFIRE,FALSE
2004,2004-10-10,03 HC QLG PITTVILLE,1400.564331,40.76067391,-121.2797037,,,,Lassen,CALFIRE,FALSE
2017,2017-04-05,NA,1401.910278,40.76291029,-122.1610956,,,,Shasta,CALFIRE,FALSE
1991,1991-01-29,RED HOUSE,1403.850098,38.0636469,-120.6926637,,,,Calaveras,CALFIRE,FALSE
2001,2001-10-10,MCPHAILS PEAK VMP,1417.616089,36.6555742,-121.3670749,,,,Monterey,CALFIRE,FALSE
1988,1988-08-18,ALASKA,1418,37.676,-119.484,,,,Mariposa,MTBS,FALSE
2006,2005-10-31,HILL 23 UB 05,1428.523193,41.64841277,-121.7105488,,,,Siskiyou,CALFIRE,FALSE
2006,2005-10-31,HILL 23 UB 05,1428.523315,41.64841277,-121.7105488,,,,Siskiyou,CALFIRE,FALSE
2018,2018-04-06,"POWER FIRE RXBURN UNIT 6, 597 ACR*",1429.431396,38.49851844,-120.2931919,,,,Amador,CALFIRE,FALSE
1989,1989-01-01,LONG VALLEY VMP,1430.133057,39.03204857,-122.607729,,,,Lake,CALFIRE,FALSE
2003,2003-05-06,S.BOUNDARY,1431,41.7,-121.507,,,,Siskiyou,MTBS,FALSE
1951,1951-06-24,BUCHENAU,1431.126953,37.22891134,-119.8511773,,,,Madera,CALFIRE,FALSE
2002,2002-10-30,DYKE DAVID TALLEY VMP,1434,35.144,-120.462,,,,San Luis Obispo,CALFIRE/MTBS,FALSE
2001,2001-10-18,LOOP VMP,1437.402954,35.22611226,-118.459008,,,,Kern,CALFIRE,FALSE
1986,1986-09-30,LLOYD-BUTLER CONTROL,1439.705078,34.30915556,-119.0718824,,,,Ventura,CALFIRE,FALSE
2005,2005-07-24,CRAG WFU,1443,36.108,-118.183,,,,Tulare,MTBS,FALSE
1995,1995-01-01,TAR SPRINGS WEST,1444.286011,35.14405685,-120.462398,,,,San Luis Obispo,CALFIRE,FALSE
1989,1989-04-10,WESTFORK CHAPARRAL,1449,33.316,-116.765,,,,San Diego,MTBS,FALSE
2001,2001-10-06,LONG CANYON VMP,1449.212891,35.11985603,-120.4355435,,,,San Luis Obispo,CALFIRE,FALSE
2014,2014-10-20,EFR MOSQUITO RX,1455,36.447,-118.629,,,,Tulare,MTBS,FALSE
2007,2007-08-15,EAST & WEST CAMINO CIELO,1456.84436,34.51018399,-119.8293106,,,,Santa Barbara,CALFIRE,FALSE
1953,1953-10-04,CASACCIA #1,1461.638062,37.52516771,-119.9619443,,,,Mariposa,CALFIRE,FALSE
1954,1954-08-14,STIVERS,1464.539307,37.16654053,-119.5841268,,,,Madera,CALFIRE,FALSE
2018,2018-09-02,GEORGES FIRE 2018 RESOURVE BENEFI*,1465.860474,36.65207879,-118.2415167,,,,Inyo,CALFIRE,FALSE
1987,1987-01-01,BAR-4-L BOYSEN RI,1472.081299,35.11992089,-120.4357136,,,,San Luis Obispo,CALFIRE,FALSE
1985,1985-09-17,BEAR MTN. 4,1473,38.156,-120.739,,,,Calaveras,CALFIRE/MTBS,FALSE
2006,2006-10-31,GR2 RX,1474,40.555,-121.419,,,,Shasta,CALFIRE/MTBS,FALSE
1988,1988-01-01,COOLEY VMP,1476.616211,38.80945765,-123.1756212,,,,Sonoma,CALFIRE,FALSE
1987,1987-08-25,BAR-4-L BOYSEN RI,1481,35.122,-120.437,,,,San Luis Obispo,MTBS,FALSE
2014,2014-10-20,Mosquito Rx,1485.32605,36.44526422,-118.630244,,,,Tulare,CALFIRE,FALSE
2005,2005-10-06,HIGHBRIDGE WEST,1485.408936,36.47374628,-118.6398606,,,,Tulare,CALFIRE,FALSE
2011,2011-10-01,GROUSE VMP,1488.098389,36.33718061,-118.8528578,,,,Tulare,CALFIRE,FALSE
2011,2011-10-01,GROUSE VMP,1488.098389,36.33718061,-118.8528578,,,,Tulare,CALFIRE,FALSE
1995,1995-10-27,BALD MOUNTAIN,1507.246094,35.15160323,-120.3200203,,,,San Luis Obispo,CALFIRE,FALSE
1950,1950-07-22,O'NEAL,1516.631836,37.10510675,-119.709664,,,,Madera,CALFIRE,FALSE
1955,1955-07-22,MCDOUGAL,1516.631836,37.10510675,-119.709664,,,,Madera,CALFIRE,FALSE
1956,1956-07-28,O'NEAL,1516.631836,37.10510675,-119.709664,,,,Madera,CALFIRE,FALSE
1952,1952-01-01,EXP RANGE,1516.631836,37.10510675,-119.709664,,,,Madera,CALFIRE,FALSE
1953,1953-08-22,CASACCIA #4,1517.905151,37.48660063,-120.0386043,,,,Mariposa,CALFIRE,FALSE
1960,1960-08-27,WOLFSEN #5,1517.905151,37.48660063,-120.0386043,,,,Mariposa,CALFIRE,FALSE
1996,1996-10-20,COLUMBIA HILL,1518.158081,39.36982093,-120.98122,,,,Nevada,CALFIRE,FALSE
1986,1986-01-01,PRESCRIBED FIRE,1521.591675,33.77503097,-117.5228675,,,,Riverside,CALFIRE,FALSE
1986,1986-01-01,PRESCRIBED FIRE,1521.591675,33.77503097,-117.5228675,,,,Riverside,CALFIRE,FALSE
1955,1955-07-30,HAIGH-TURPIN #3,1533.900146,37.71386477,-120.2611005,,,,Mariposa,CALFIRE,FALSE
2019,2019-09-27,,1536,40.716,-121.341,Broadcast,,,Shasta,PFIRS,FALSE
1992,1992-01-01,HUNTER MOUNTAIN #2,1538.858765,37.61337993,-120.1953355,,,,Mariposa,CALFIRE,FALSE
1994,1994-01-01,MT. STAKES,1540.826294,37.32432459,-121.4259191,,,,Santa Clara,CALFIRE,FALSE
1955,1955-08-20,O'NEAL,1546.039673,37.13461373,-119.7264803,,,,Madera,CALFIRE,FALSE
1951,1951-09-08,NORTH FORK COOP,1549.087646,37.19851529,-119.5608158,,,,Madera,CALFIRE,FALSE
1991,1991-01-01,BODEN CANYON,1550.478394,33.13530517,-116.8868982,,,,San Diego,CALFIRE,FALSE
1998,1998-10-07,FANTASTIC,1555,40.554,-121.294,,,,Lassen,MTBS,FALSE
2006,2006-10-11,COLD SPRINGS PRESCRIBED BURN,1557,41.035,-120.28,,,,Lassen,MTBS,FALSE
1975,1975-07-06,SCHAUBACH,1561.417847,37.10730934,-119.7604772,,,,Madera,CALFIRE,FALSE
1972,1972-09-23,TRABUCCO #2,1564.81665,37.58944249,-120.1051502,,,,Mariposa,CALFIRE,FALSE
2006,2006-01-09,COLSON,1573,34.99,-120.153,,,,Santa Barbara,MTBS,FALSE
1951,1951-08-18,STIVERS,1577.336914,37.18213478,-119.5513191,,,,Madera,CALFIRE,FALSE
